cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
1,7,2212593701,2505,0.0343,0.1819,Pharmetrics
1,4,2212333701,2054,0.0281,0.1653,Pharmetrics
1,2,2213108701,2780,0.038,0.1913,Pharmetrics
1,10,2212173701,37173,0.5086,0.4999,Pharmetrics
1,9,2212320701,5231,0.0716,0.2578,Pharmetrics
1,10,2212909701,6120,0.0837,0.277,Pharmetrics
1,1,2213288701,1076,0.0147,0.1204,Pharmetrics
1,5,2212453701,2455,0.0336,0.1802,Pharmetrics
1,6,2212093701,7841,0.1073,0.3095,Pharmetrics
1,10,2212367701,3098,0.0424,0.2015,Pharmetrics
1,10,2212091701,25742,0.3522,0.4777,Pharmetrics
1,9,2212337701,3081,0.0422,0.2009,Pharmetrics
1,2,2212589701,2273,0.0311,0.1736,Pharmetrics
1,9,2212643701,2654,0.0363,0.1871,Pharmetrics
1,10,42742304701,844,0.0115,0.1068,Pharmetrics
1,1,2212361701,1829,0.025,0.1562,Pharmetrics
1,1,2212345701,845,0.0116,0.1069,Pharmetrics
1,1,2212603701,5064,0.0693,0.2539,Pharmetrics
1,1,2212991701,3332,0.0456,0.2086,Pharmetrics
1,3,2212539701,4333,0.0593,0.2362,Pharmetrics
1,8,2212648701,8900,0.1218,0.327,Pharmetrics
1,3,2212427701,1140,0.0156,0.1239,Pharmetrics
1,7,2212173701,10611,0.1452,0.3523,Pharmetrics
1,2,2212753701,2763,0.0378,0.1907,Pharmetrics
1,6,2212648701,12673,0.1734,0.3786,Pharmetrics
1,8,2212643701,1879,0.0257,0.1583,Pharmetrics
1,10,2212589701,5597,0.0766,0.2659,Pharmetrics
1,10,704058701,3770,0.0516,0.2212,Pharmetrics
1,2,2213220701,3377,0.0462,0.2099,Pharmetrics
1,10,2212885701,2807,0.0384,0.1922,Pharmetrics
1,10,742224701,6262,0.0857,0.2799,Pharmetrics
1,2,2212198701,854,0.0117,0.1075,Pharmetrics
1,2,2212095701,16918,0.2315,0.4218,Pharmetrics
1,10,2212300701,16874,0.2309,0.4214,Pharmetrics
1,1,2212392701,14409,0.1972,0.3978,Pharmetrics
1,3,2212737701,2901,0.0397,0.1952,Pharmetrics
1,10,2212290701,4202,0.0575,0.2328,Pharmetrics
1,4,2212642701,1235,0.0169,0.1289,Pharmetrics
1,1,2212984701,4427,0.0606,0.2385,Pharmetrics
1,2,2212098701,1222,0.0167,0.1282,Pharmetrics
1,8,2212091701,1666,0.0228,0.1493,Pharmetrics
1,1,2212763701,776,0.0106,0.1025,Pharmetrics
1,3,2212918701,1209,0.0165,0.1275,Pharmetrics
1,9,2212188701,1027,0.0141,0.1177,Pharmetrics
1,2,2212417701,2104,0.0288,0.1672,Pharmetrics
1,10,42742380701,11656,0.1595,0.3661,Pharmetrics
1,10,2212226701,1015,0.0139,0.117,Pharmetrics
1,10,2212392701,25409,0.3477,0.4762,Pharmetrics
1,6,2212392701,2610,0.0357,0.1856,Pharmetrics
1,8,2212593701,3286,0.045,0.2072,Pharmetrics
1,7,2212090701,1743,0.0238,0.1526,Pharmetrics
1,3,2212320701,4910,0.0672,0.2503,Pharmetrics
1,10,2212605701,7402,0.1013,0.3017,Pharmetrics
1,1,2212699701,2025,0.0277,0.1641,Pharmetrics
1,10,2617239701,3122,0.0427,0.2022,Pharmetrics
1,9,2213162701,7494,0.1025,0.3034,Pharmetrics
1,3,2213162701,10390,0.1422,0.3492,Pharmetrics
1,2,2212392701,11855,0.1622,0.3686,Pharmetrics
1,10,2212734701,1724,0.0236,0.1518,Pharmetrics
1,1,2213300701,3641,0.0498,0.2176,Pharmetrics
1,7,2213115701,2676,0.0366,0.1878,Pharmetrics
1,5,2213044701,2275,0.0311,0.1737,Pharmetrics
1,10,2213109701,4402,0.0602,0.2379,Pharmetrics
1,1,2212167701,11112,0.152,0.3591,Pharmetrics
1,10,2212441701,14909,0.204,0.403,Pharmetrics
1,9,2213115701,7556,0.1034,0.3045,Pharmetrics
1,10,2212754701,1978,0.0271,0.1623,Pharmetrics
1,2,2212284701,1130,0.0155,0.1234,Pharmetrics
1,3,2212090701,8962,0.1226,0.328,Pharmetrics
1,5,2212300701,5340,0.0731,0.2602,Pharmetrics
1,1,2212453701,4380,0.0599,0.2374,Pharmetrics
1,10,2212802701,854,0.0117,0.1075,Pharmetrics
1,2,2213173701,2374,0.0325,0.1773,Pharmetrics
1,2,2213287701,918,0.0126,0.1114,Pharmetrics
1,9,2212453701,3172,0.0434,0.2038,Pharmetrics
1,1,2212539701,6396,0.0875,0.2826,Pharmetrics
1,7,2212091701,1363,0.0186,0.1353,Pharmetrics
1,10,2212294701,5116,0.07,0.2551,Pharmetrics
1,9,2212238701,9574,0.131,0.3374,Pharmetrics
1,4,2213300701,1521,0.0208,0.1428,Pharmetrics
1,9,2212984701,2727,0.0373,0.1895,Pharmetrics
1,9,2212737701,3595,0.0492,0.2163,Pharmetrics
1,9,2212632701,4736,0.0648,0.2462,Pharmetrics
1,9,2212615701,1543,0.0211,0.1438,Pharmetrics
1,3,2212998701,3231,0.0442,0.2056,Pharmetrics
1,9,2212585701,2572,0.0352,0.1843,Pharmetrics
1,5,2212643701,2159,0.0295,0.1693,Pharmetrics
1,5,2212392701,8642,0.1182,0.3229,Pharmetrics
1,10,2212632701,16781,0.2296,0.4206,Pharmetrics
1,1,2617225701,1065,0.0146,0.1198,Pharmetrics
1,5,2212699701,1099,0.015,0.1217,Pharmetrics
1,3,2212428701,1054,0.0144,0.1192,Pharmetrics
1,6,2212761701,846,0.0116,0.107,Pharmetrics
1,10,2213175701,5837,0.0799,0.2711,Pharmetrics
1,9,2212421701,4898,0.067,0.2501,Pharmetrics
1,4,2212320701,2293,0.0314,0.1743,Pharmetrics
1,10,2212568701,3103,0.0425,0.2016,Pharmetrics
1,9,2212173701,12824,0.1755,0.3804,Pharmetrics
1,5,2212422701,3566,0.0488,0.2154,Pharmetrics
1,9,2212591701,8448,0.1156,0.3197,Pharmetrics
1,10,2212737701,10460,0.1431,0.3502,Pharmetrics
1,5,2212173701,11864,0.1623,0.3688,Pharmetrics
1,3,2212990701,2312,0.0316,0.175,Pharmetrics
1,2,2212649701,12887,0.1763,0.3811,Pharmetrics
1,8,2212173701,4288,0.0587,0.235,Pharmetrics
1,7,2212648701,5600,0.0766,0.266,Pharmetrics
1,8,2212166701,3599,0.0492,0.2164,Pharmetrics
1,3,2212984701,2284,0.0313,0.174,Pharmetrics
1,1,2212780701,1065,0.0146,0.1198,Pharmetrics
1,10,2212923701,5037,0.0689,0.2533,Pharmetrics
1,2,2212632701,9447,0.1293,0.3355,Pharmetrics
1,7,2212591701,1159,0.0159,0.1249,Pharmetrics
1,5,2212605701,1964,0.0269,0.1617,Pharmetrics
1,3,2212761701,3103,0.0425,0.2016,Pharmetrics
1,2,2212377701,4927,0.0674,0.2507,Pharmetrics
1,9,742224701,1895,0.0259,0.1589,Pharmetrics
1,10,2212996701,28516,0.3902,0.4878,Pharmetrics
1,2,2212599701,802,0.011,0.1042,Pharmetrics
1,9,2212376701,4607,0.063,0.243,Pharmetrics
1,10,2212417701,5322,0.0728,0.2598,Pharmetrics
1,1,2212098701,1765,0.0241,0.1535,Pharmetrics
1,1,2212377701,5943,0.0813,0.2733,Pharmetrics
1,6,2212166701,4839,0.0662,0.2486,Pharmetrics
1,1,42742380701,5952,0.0814,0.2735,Pharmetrics
1,5,2212632701,4133,0.0566,0.231,Pharmetrics
1,2,2212585701,3928,0.0537,0.2255,Pharmetrics
1,1,2212754701,865,0.0118,0.1081,Pharmetrics
1,1,42628031701,939,0.0128,0.1126,Pharmetrics
1,4,2212367701,930,0.0127,0.1121,Pharmetrics
1,2,2212531701,831,0.0114,0.106,Pharmetrics
1,1,2314057701,1445,0.0198,0.1392,Pharmetrics
1,4,2212998701,1416,0.0194,0.1378,Pharmetrics
1,10,2213242701,834,0.0114,0.1062,Pharmetrics
1,1,2213122701,3615,0.0495,0.2168,Pharmetrics
1,1,2213178701,1233,0.0169,0.1288,Pharmetrics
1,2,2212778701,1043,0.0143,0.1186,Pharmetrics
1,10,44816441701,9208,0.126,0.3318,Pharmetrics
1,5,2212816701,2099,0.0287,0.167,Pharmetrics
1,10,2212865701,1510,0.0207,0.1422,Pharmetrics
1,4,2213122701,1044,0.0143,0.1187,Pharmetrics
1,1,37310258701,768,0.0105,0.102,Pharmetrics
1,2,2212787701,2851,0.039,0.1936,Pharmetrics
1,5,2212414701,1613,0.0221,0.1469,Pharmetrics
1,2,2213181701,3498,0.0479,0.2135,Pharmetrics
1,1,2212089701,1102,0.0151,0.1219,Pharmetrics
1,2,2212923701,1848,0.0253,0.157,Pharmetrics
1,10,42742563701,894,0.0122,0.1099,Pharmetrics
1,5,2213108701,1891,0.0259,0.1588,Pharmetrics
1,1,2213216701,1397,0.0191,0.1369,Pharmetrics
1,10,2212736701,2757,0.0377,0.1905,Pharmetrics
1,10,42742310701,928,0.0127,0.112,Pharmetrics
1,3,2213087701,2458,0.0336,0.1803,Pharmetrics
1,1,2212604701,769,0.0105,0.102,Pharmetrics
1,9,2212787701,920,0.0126,0.1115,Pharmetrics
1,10,2212764701,2284,0.0313,0.174,Pharmetrics
1,8,2212642701,1036,0.0142,0.1182,Pharmetrics
1,5,2213181701,3041,0.0416,0.1997,Pharmetrics
1,1,2212406701,891,0.0122,0.1097,Pharmetrics
1,5,2213173701,1602,0.0219,0.1464,Pharmetrics
1,1,704058701,1125,0.0154,0.1231,Pharmetrics
1,9,2212885701,924,0.0126,0.1117,Pharmetrics
1,1,2212186701,751,0.0103,0.1008,Pharmetrics
1,2,2212990701,3175,0.0434,0.2039,Pharmetrics
1,1,2212734701,761,0.0104,0.1015,Pharmetrics
1,10,37310258701,2462,0.0337,0.1804,Pharmetrics
1,6,42742380701,845,0.0116,0.1069,Pharmetrics
1,4,4264984701,1350,0.0185,0.1346,Pharmetrics
1,9,2212414701,1868,0.0256,0.1578,Pharmetrics
1,3,2212099701,2424,0.0332,0.1791,Pharmetrics
1,10,2212788701,2053,0.0281,0.1652,Pharmetrics
1,2,2212909701,1878,0.0257,0.1582,Pharmetrics
1,9,2213039701,1032,0.0141,0.118,Pharmetrics
1,10,42742371701,947,0.013,0.1131,Pharmetrics
1,10,2212188701,2724,0.0373,0.1894,Pharmetrics
1,2,2212761701,4129,0.0565,0.2309,Pharmetrics
1,3,2212991701,1429,0.0196,0.1385,Pharmetrics
1,1,2212523701,1484,0.0203,0.141,Pharmetrics
1,10,2213167701,756,0.0103,0.1012,Pharmetrics
1,4,2213187701,800,0.0109,0.104,Pharmetrics
1,9,2213108701,2001,0.0274,0.1632,Pharmetrics
1,10,2212776701,2918,0.0399,0.1958,Pharmetrics
1,10,2212597701,2238,0.0306,0.1723,Pharmetrics
1,5,40757049701,941,0.0129,0.1127,Pharmetrics
1,1,2212923701,2483,0.034,0.1812,Pharmetrics
1,9,2213287701,823,0.0113,0.1055,Pharmetrics
1,7,2212642701,763,0.0104,0.1016,Pharmetrics
1,3,2212414701,1459,0.02,0.1399,Pharmetrics
1,3,2212441701,5620,0.0769,0.2664,Pharmetrics
1,4,2212099701,1099,0.015,0.1217,Pharmetrics
1,10,2212844701,911,0.0125,0.1109,Pharmetrics
1,9,2212290701,1418,0.0194,0.1379,Pharmetrics
1,9,2212774701,1040,0.0142,0.1184,Pharmetrics
1,6,2212320701,1520,0.0208,0.1427,Pharmetrics
1,7,2212166701,2339,0.032,0.176,Pharmetrics
1,5,2212776701,763,0.0104,0.1016,Pharmetrics
1,10,2213077701,886,0.0121,0.1094,Pharmetrics
1,4,2213175701,888,0.0122,0.1096,Pharmetrics
1,5,42742380701,3039,0.0416,0.1996,Pharmetrics
1,10,2212611701,2234,0.0306,0.1721,Pharmetrics
1,4,2212643701,2593,0.0355,0.185,Pharmetrics
1,10,2212387701,848,0.0116,0.1071,Pharmetrics
1,9,2212344701,1527,0.0209,0.143,Pharmetrics
1,2,2617225701,769,0.0105,0.102,Pharmetrics
1,3,2212165701,1322,0.0181,0.1333,Pharmetrics
1,6,2212538701,1195,0.0164,0.1268,Pharmetrics
1,9,4264984701,985,0.0135,0.1153,Pharmetrics
1,7,2212996701,1629,0.0223,0.1476,Pharmetrics
1,1,2212761701,5370,0.0735,0.2609,Pharmetrics
1,9,2212602701,1241,0.017,0.1292,Pharmetrics
1,3,2212359701,1840,0.0252,0.1567,Pharmetrics
1,10,927146701,743,0.0102,0.1003,Pharmetrics
1,9,2212523701,1071,0.0147,0.1202,Pharmetrics
1,8,2212453701,923,0.0126,0.1117,Pharmetrics
1,9,2212830701,744,0.0102,0.1004,Pharmetrics
1,4,2212990701,936,0.0128,0.1124,Pharmetrics
1,2,2212611701,815,0.0112,0.105,Pharmetrics
1,1,2212885701,1301,0.0178,0.1322,Pharmetrics
1,8,704059701,1049,0.0144,0.1189,Pharmetrics
1,1,2212884701,762,0.0104,0.1016,Pharmetrics
1,1,2212909701,2685,0.0367,0.1881,Pharmetrics
1,6,2212421701,1303,0.0178,0.1323,Pharmetrics
1,2,2212418701,1543,0.0211,0.1438,Pharmetrics
1,2,2213176701,769,0.0105,0.102,Pharmetrics
1,9,2212742701,2940,0.0402,0.1965,Pharmetrics
1,3,2212753701,1984,0.0271,0.1625,Pharmetrics
1,6,2212238701,2077,0.0284,0.1662,Pharmetrics
1,5,2212538701,3417,0.0468,0.2111,Pharmetrics
1,10,2212281701,799,0.0109,0.104,Pharmetrics
1,10,2212887701,3169,0.0434,0.2037,Pharmetrics
1,1,2212998701,5790,0.0792,0.2701,Pharmetrics
1,1,2212422701,5798,0.0793,0.2703,Pharmetrics
1,10,2213108701,6280,0.0859,0.2803,Pharmetrics
1,1,2212845701,1123,0.0154,0.123,Pharmetrics
1,10,2212742701,9302,0.1273,0.3333,Pharmetrics
1,6,46257666701,2606,0.0357,0.1854,Pharmetrics
1,8,2212632701,1604,0.0219,0.1465,Pharmetrics
1,2,2212333701,6504,0.089,0.2847,Pharmetrics
1,9,2212736701,862,0.0118,0.108,Pharmetrics
1,4,2213162701,5282,0.0723,0.2589,Pharmetrics
1,5,2212649701,6213,0.085,0.2789,Pharmetrics
1,1,2212091701,14964,0.2047,0.4035,Pharmetrics
1,4,2212294701,799,0.0109,0.104,Pharmetrics
1,9,2213031701,3128,0.0428,0.2024,Pharmetrics
1,2,704059701,5410,0.074,0.2618,Pharmetrics
1,9,2212603701,3430,0.0469,0.2115,Pharmetrics
1,10,2212571701,1093,0.015,0.1214,Pharmetrics
1,8,2212631701,1770,0.0242,0.1537,Pharmetrics
1,5,2212165701,1162,0.0159,0.1251,Pharmetrics
1,5,44816441701,2893,0.0396,0.195,Pharmetrics
1,3,2213181701,2227,0.0305,0.1719,Pharmetrics
1,2,2212737701,3885,0.0532,0.2243,Pharmetrics
1,2,2212421701,5957,0.0815,0.2736,Pharmetrics
1,5,2617239701,945,0.0129,0.113,Pharmetrics
1,1,44816441701,5489,0.0751,0.2636,Pharmetrics
1,5,2212417701,1410,0.0193,0.1376,Pharmetrics
1,3,2212816701,2067,0.0283,0.1658,Pharmetrics
1,7,2212168701,1917,0.0262,0.1598,Pharmetrics
1,9,2212165701,1194,0.0163,0.1268,Pharmetrics
1,8,2213031701,803,0.011,0.1042,Pharmetrics
1,3,2212344701,1191,0.0163,0.1266,Pharmetrics
1,10,2212753701,8474,0.1159,0.3202,Pharmetrics
1,1,46257426701,1346,0.0184,0.1345,Pharmetrics
1,2,2212774701,970,0.0133,0.1144,Pharmetrics
1,3,2212632701,8392,0.1148,0.3188,Pharmetrics
1,10,2212615701,4877,0.0667,0.2496,Pharmetrics
1,3,2213187701,3349,0.0458,0.2091,Pharmetrics
1,1,2212507701,827,0.0113,0.1058,Pharmetrics
1,2,2213031701,3197,0.0437,0.2045,Pharmetrics
1,1,2212589701,3014,0.0412,0.1988,Pharmetrics
1,5,2212099701,2215,0.0303,0.1714,Pharmetrics
1,2,2213187701,5133,0.0702,0.2555,Pharmetrics
1,1,2212295701,2372,0.0325,0.1772,Pharmetrics
1,9,2213109701,1285,0.0176,0.1314,Pharmetrics
1,2,2212414701,2065,0.0283,0.1657,Pharmetrics
1,8,2212090701,3529,0.0483,0.2144,Pharmetrics
1,7,2212631701,1234,0.0169,0.1288,Pharmetrics
1,5,2212167701,6053,0.0828,0.2756,Pharmetrics
1,10,2212889701,1412,0.0193,0.1376,Pharmetrics
1,10,2212531701,2142,0.0293,0.1687,Pharmetrics
1,10,2212856701,1078,0.0147,0.1206,Pharmetrics
1,5,2212320701,4093,0.056,0.2299,Pharmetrics
1,3,4264984701,1654,0.0226,0.1487,Pharmetrics
1,3,704059701,4627,0.0633,0.2435,Pharmetrics
1,4,2212090701,5900,0.0807,0.2724,Pharmetrics
1,3,2212887701,777,0.0106,0.1026,Pharmetrics
1,10,2213012701,1878,0.0257,0.1582,Pharmetrics
1,10,2212098701,3575,0.0489,0.2157,Pharmetrics
1,1,2212568701,1620,0.0222,0.1472,Pharmetrics
1,4,2213031701,856,0.0117,0.1076,Pharmetrics
1,1,2213039701,1712,0.0234,0.1512,Pharmetrics
1,10,42628031701,2601,0.0356,0.1853,Pharmetrics
1,5,2212539701,3550,0.0486,0.215,Pharmetrics
1,7,2213216701,933,0.0128,0.1123,Pharmetrics
1,10,2213176701,1773,0.0243,0.1539,Pharmetrics
1,2,2212361701,955,0.0131,0.1136,Pharmetrics
1,1,2213108701,3607,0.0494,0.2166,Pharmetrics
1,5,2212909701,1362,0.0186,0.1352,Pharmetrics
1,3,2212731701,4078,0.0558,0.2295,Pharmetrics
1,1,704059701,5711,0.0781,0.2684,Pharmetrics
1,10,2212687701,733,0.01,0.0996,Pharmetrics
1,6,2212649701,5382,0.0736,0.2612,Pharmetrics
1,3,2212568701,1000,0.0137,0.1162,Pharmetrics
1,1,2212990701,4446,0.0608,0.239,Pharmetrics
1,4,2213115701,5328,0.0729,0.26,Pharmetrics
1,9,42742380701,4023,0.055,0.2281,Pharmetrics
1,9,2212589701,1696,0.0232,0.1506,Pharmetrics
1,10,2213031701,9481,0.1297,0.336,Pharmetrics
1,5,2212602701,1108,0.0152,0.1222,Pharmetrics
1,9,2212305701,1621,0.0222,0.1473,Pharmetrics
1,4,2212731701,2649,0.0362,0.1869,Pharmetrics
1,10,2212414701,6266,0.0857,0.28,Pharmetrics
1,2,2212410701,738,0.0101,0.1,Pharmetrics
1,1,2212337701,4814,0.0659,0.2481,Pharmetrics
1,10,2212410701,1593,0.0218,0.146,Pharmetrics
1,5,2212261701,1131,0.0155,0.1234,Pharmetrics
1,10,42742305701,1140,0.0156,0.1239,Pharmetrics
1,3,2213108701,2210,0.0302,0.1712,Pharmetrics
1,2,2212643701,4436,0.0607,0.2388,Pharmetrics
1,5,2212615701,1306,0.0179,0.1325,Pharmetrics
1,10,2213287701,2925,0.04,0.196,Pharmetrics
1,10,2212428701,3228,0.0442,0.2055,Pharmetrics
1,9,2212284701,1032,0.0141,0.118,Pharmetrics
1,2,2212816701,2823,0.0386,0.1927,Pharmetrics
1,10,2314057701,3222,0.0441,0.2053,Pharmetrics
1,3,2212742701,3463,0.0474,0.2125,Pharmetrics
1,6,2212631701,3527,0.0483,0.2143,Pharmetrics
1,3,2212168701,10005,0.1369,0.3437,Pharmetrics
1,1,2212585701,4855,0.0664,0.249,Pharmetrics
1,1,2212414701,2996,0.041,0.1983,Pharmetrics
1,9,2212422701,3802,0.052,0.2221,Pharmetrics
1,2,2212188701,1106,0.0151,0.1221,Pharmetrics
1,1,2212764701,1033,0.0141,0.118,Pharmetrics
1,3,2212337701,2658,0.0364,0.1872,Pharmetrics
1,9,704059701,5405,0.074,0.2617,Pharmetrics
1,2,2212998701,4289,0.0587,0.235,Pharmetrics
1,1,2212816701,3780,0.0517,0.2215,Pharmetrics
1,10,2212825701,2020,0.0276,0.1639,Pharmetrics
1,9,2212918701,1875,0.0257,0.1581,Pharmetrics
1,1,2212359701,3286,0.045,0.2072,Pharmetrics
1,5,2212924701,2849,0.039,0.1936,Pharmetrics
1,10,2212774701,3428,0.0469,0.2114,Pharmetrics
1,2,2213109701,1906,0.0261,0.1594,Pharmetrics
1,10,2212586701,979,0.0134,0.115,Pharmetrics
1,1,2213287701,1300,0.0178,0.1322,Pharmetrics
1,2,2213300701,2965,0.0406,0.1973,Pharmetrics
1,5,2212441701,4622,0.0632,0.2434,Pharmetrics
1,10,2212507701,1817,0.0249,0.1557,Pharmetrics
1,2,2212295701,1747,0.0239,0.1527,Pharmetrics
1,10,2314061701,1393,0.0191,0.1367,Pharmetrics
1,10,2212508701,1241,0.017,0.1292,Pharmetrics
1,1,2212188701,1398,0.0191,0.137,Pharmetrics
1,4,700360701,930,0.0127,0.1121,Pharmetrics
1,2,2213288701,778,0.0106,0.1026,Pharmetrics
1,4,44816441701,1778,0.0243,0.1541,Pharmetrics
1,10,46257667701,1647,0.0225,0.1484,Pharmetrics
1,1,2212776701,1286,0.0176,0.1315,Pharmetrics
1,6,2212643701,1239,0.017,0.1291,Pharmetrics
1,2,2212835701,2949,0.0404,0.1968,Pharmetrics
1,1,2212428701,1671,0.0229,0.1495,Pharmetrics
1,2,2213039701,1269,0.0174,0.1306,Pharmetrics
1,10,2212879701,2253,0.0308,0.1728,Pharmetrics
1,10,2212584701,4589,0.0628,0.2426,Pharmetrics
1,5,2212918701,1192,0.0163,0.1267,Pharmetrics
1,5,2212166701,9428,0.129,0.3352,Pharmetrics
1,9,2213178701,868,0.0119,0.1083,Pharmetrics
1,6,2212787701,1162,0.0159,0.1251,Pharmetrics
1,3,2213109701,1542,0.0211,0.1437,Pharmetrics
1,8,2212649701,4120,0.0564,0.2306,Pharmetrics
1,10,2212227701,3278,0.0449,0.207,Pharmetrics
1,4,2212093701,10651,0.1457,0.3528,Pharmetrics
1,1,2212601701,1719,0.0235,0.1515,Pharmetrics
1,8,2212422701,865,0.0118,0.1081,Pharmetrics
1,3,2212098701,887,0.0121,0.1095,Pharmetrics
1,10,42742313701,903,0.0124,0.1105,Pharmetrics
1,10,2212988701,1507,0.0206,0.1421,Pharmetrics
1,10,2212451701,1361,0.0186,0.1352,Pharmetrics
1,10,2212864701,1246,0.017,0.1295,Pharmetrics
1,3,2212290701,987,0.0135,0.1154,Pharmetrics
1,9,2212887701,938,0.0128,0.1126,Pharmetrics
1,5,2212835701,2057,0.0281,0.1654,Pharmetrics
1,8,2212377701,1109,0.0152,0.1222,Pharmetrics
1,5,2212337701,2835,0.0388,0.1931,Pharmetrics
1,10,2212510701,1095,0.015,0.1215,Pharmetrics
1,2,2212602701,1457,0.0199,0.1398,Pharmetrics
1,6,2212731701,2107,0.0288,0.1673,Pharmetrics
1,10,2617225701,1695,0.0232,0.1505,Pharmetrics
1,10,2212499701,1141,0.0156,0.124,Pharmetrics
1,3,2212699701,988,0.0135,0.1155,Pharmetrics
1,10,2212092701,1286,0.0176,0.1315,Pharmetrics
1,1,2212611701,1076,0.0147,0.1204,Pharmetrics
1,5,2213220701,2239,0.0306,0.1723,Pharmetrics
1,8,2212538701,1234,0.0169,0.1288,Pharmetrics
1,2,2212598701,733,0.01,0.0996,Pharmetrics
1,9,2212699701,1519,0.0208,0.1427,Pharmetrics
1,2,2212824701,1734,0.0237,0.1522,Pharmetrics
1,9,2212824701,1795,0.0246,0.1548,Pharmetrics
1,1,4077697701,779,0.0107,0.1027,Pharmetrics
1,10,2213043701,1536,0.021,0.1434,Pharmetrics
1,1,2212410701,946,0.0129,0.113,Pharmetrics
1,4,2212761701,1114,0.0152,0.1225,Pharmetrics
1,10,42742327701,871,0.0119,0.1085,Pharmetrics
1,9,2213122701,2007,0.0275,0.1634,Pharmetrics
1,9,2212769701,828,0.0113,0.1058,Pharmetrics
1,3,2213031701,2321,0.0318,0.1754,Pharmetrics
1,9,2212098701,998,0.0137,0.1161,Pharmetrics
1,4,2213109701,744,0.0102,0.1004,Pharmetrics
1,1,4023405701,951,0.013,0.1133,Pharmetrics
1,3,2212605701,1831,0.0251,0.1563,Pharmetrics
1,10,2212855701,1290,0.0177,0.1317,Pharmetrics
1,10,2212548701,759,0.0104,0.1014,Pharmetrics
1,5,700360701,1077,0.0147,0.1205,Pharmetrics
1,4,2212603701,1284,0.0176,0.1314,Pharmetrics
1,1,2212748701,1132,0.0155,0.1235,Pharmetrics
1,3,2212188701,799,0.0109,0.104,Pharmetrics
1,4,2212337701,922,0.0126,0.1116,Pharmetrics
1,2,2212699701,1403,0.0192,0.1372,Pharmetrics
1,10,42742558701,905,0.0124,0.1106,Pharmetrics
1,8,46257666701,1065,0.0146,0.1198,Pharmetrics
1,10,2213085701,1068,0.0146,0.12,Pharmetrics
1,6,2212603701,835,0.0114,0.1063,Pharmetrics
1,9,2213220701,1254,0.0172,0.1299,Pharmetrics
1,2,2212918701,1670,0.0229,0.1494,Pharmetrics
1,1,2212388701,738,0.0101,0.1,Pharmetrics
1,5,2212778701,839,0.0115,0.1065,Pharmetrics
1,1,2213124701,979,0.0134,0.115,Pharmetrics
1,4,2213108701,1045,0.0143,0.1187,Pharmetrics
1,3,2212923701,1346,0.0184,0.1345,Pharmetrics
1,1,700360701,2010,0.0275,0.1635,Pharmetrics
1,10,2212845701,2469,0.0338,0.1807,Pharmetrics
1,2,2212603701,3967,0.0543,0.2266,Pharmetrics
1,9,42628031701,1116,0.0153,0.1226,Pharmetrics
1,1,2212769701,1050,0.0144,0.119,Pharmetrics
1,1,40757077701,758,0.0104,0.1013,Pharmetrics
1,8,2212320701,1592,0.0218,0.146,Pharmetrics
1,10,2212323701,770,0.0105,0.1021,Pharmetrics
1,1,2213173701,3118,0.0427,0.2021,Pharmetrics
1,1,2212427701,1849,0.0253,0.157,Pharmetrics
1,6,2212095701,2925,0.04,0.196,Pharmetrics
1,8,2212376701,1489,0.0204,0.1413,Pharmetrics
1,2,2212736701,985,0.0135,0.1153,Pharmetrics
1,10,2212371701,2205,0.0302,0.1711,Pharmetrics
1,4,2212417701,740,0.0101,0.1001,Pharmetrics
1,2,2212227701,1208,0.0165,0.1275,Pharmetrics
1,9,2212427701,1249,0.0171,0.1296,Pharmetrics
1,5,2212991701,1489,0.0204,0.1413,Pharmetrics
1,6,704059701,2695,0.0369,0.1885,Pharmetrics
1,10,4098179701,1514,0.0207,0.1424,Pharmetrics
1,9,2212294701,1634,0.0224,0.1478,Pharmetrics
1,10,2212517701,1086,0.0149,0.121,Pharmetrics
1,2,46257667701,774,0.0106,0.1024,Pharmetrics
1,10,2212598701,2269,0.031,0.1734,Pharmetrics
1,9,2212367701,949,0.013,0.1132,Pharmetrics
1,9,2212099701,2471,0.0338,0.1807,Pharmetrics
1,6,2212099701,765,0.0105,0.1018,Pharmetrics
1,7,2212632701,2882,0.0394,0.1946,Pharmetrics
1,1,2212235701,823,0.0113,0.1055,Pharmetrics
1,7,2213162701,2649,0.0362,0.1869,Pharmetrics
1,1,2213220701,4373,0.0598,0.2372,Pharmetrics
1,5,2314057701,771,0.0105,0.1022,Pharmetrics
1,4,2212359701,949,0.013,0.1132,Pharmetrics
1,1,2212165701,2189,0.03,0.1705,Pharmetrics
1,3,2212523701,860,0.0118,0.10780000000000001,Pharmetrics
1,1,2212294701,2465,0.0337,0.1805,Pharmetrics
1,6,2213044701,768,0.0105,0.102,Pharmetrics
1,10,2213080701,946,0.0129,0.113,Pharmetrics
1,10,46257426701,2597,0.0355,0.1851,Pharmetrics
1,3,2212584701,1613,0.0221,0.1469,Pharmetrics
1,10,2212763701,1751,0.024,0.1529,Pharmetrics
1,1,2212261701,2113,0.0289,0.1676,Pharmetrics
1,10,42742292701,2238,0.0306,0.1723,Pharmetrics
1,1,2212597701,1036,0.0142,0.1182,Pharmetrics
1,2,2213216701,1262,0.0173,0.1303,Pharmetrics
